Historical_figures,Name,Architectural_style,Era,dz,Longitude,Latitude
内蒙古自治区,和硕端静公主墓,古墓葬,清,内蒙古自治区赤峰市喀喇沁旗,118.6956438,41.92526073
广西壮族自治区,凤腾山古墓群,古墓葬,清,广西壮族自治区河池市环江毛南族自治县,108.2540076,24.8285859
重庆市,荆竹坝岩棺群,古墓葬,战国至汉,重庆市巫溪县,109.6365116,31.55223179
重庆市,汇南墓群,古墓葬,汉至六朝,重庆市丰都县,107.7288658,29.84073131
宁夏回族自治区,固原北朝隋唐墓地,古墓葬,北朝至唐,宁夏回族自治区固原市原州区,106.2378354,35.98024727
宁夏回族自治区,窨子梁唐墓,古墓葬,唐,宁夏回族自治区吴忠市盐池县,107.4020584,37.78245833
新疆维吾尔自治区,小河墓地,古墓葬,公元前2000年～公元前1500年,新疆维吾尔自治区巴音郭楞蒙古自治州若羌县,88.16435694,39.02283991
新疆维吾尔自治区,阔科克古墓群,古墓葬,青铜时代,新疆维吾尔自治区阿勒泰地区布尔津县,86.8722235,47.70086582
新疆维吾尔自治区,拜其尔墓地,古墓葬,青铜时代,新疆维吾尔自治区哈密地区伊吾县,94.69585194,43.25332372
新疆维吾尔自治区,大喀纳斯景区墓葬群,古墓葬,青铜时代至铁器时代,新疆维吾尔自治区阿勒泰地区布尔津县,87.02683966,48.68598419
新疆维吾尔自治区,赛里木湖古墓群,古墓葬,青铜时代、汉至唐,新疆维吾尔自治区博尔塔拉蒙古自治州博乐市,82.04775863,44.85288209
新疆维吾尔自治区,阿日夏特科克石围及石堆墓群,古墓葬,春秋至战国,新疆维吾尔自治区博尔塔拉蒙古自治州温泉县,81.02199541,44.9679434
新疆维吾尔自治区,阿敦乔鲁石栅古墓群及岩画群,古墓葬,春秋至战国,新疆维吾尔自治区博尔塔拉蒙古自治州温泉县,81.02199541,44.9679434
新疆维吾尔自治区,库车友谊路墓群,古墓葬,晋、十六国,新疆维吾尔自治区阿克苏地区库车县,82.96047981,41.71524042
新疆维吾尔自治区,小洪纳海石人墓,古墓葬,隋、唐,新疆维吾尔自治区伊犁哈萨克自治州昭苏县,81.12800991,43.15578513
新疆维吾尔自治区,默拉纳额什丁麻扎,古墓葬,明,新疆维吾尔自治区阿克苏地区库车县,82.95008531,41.71821362
北京市,良乡多宝佛塔,古建筑,辽,北京市房山区,116.1378454,39.73363747
北京市,镇岗塔,古建筑,金,北京市丰台区,116.2811026,39.85718789
北京市,灵岳寺,古建筑,元至清,北京市门头沟区,115.6704223,39.99850385
北京市,万松老人塔,古建筑,元、清,北京市西城区,116.3596546,39.91091174
北京市,明北京城城墙遗存,古建筑,明,北京市东城区、西城区,116.3511284,39.89893694
北京市,姚广孝墓塔,古建筑,明,北京市房山区,116.0796998,39.82378979
北京市,摩诃庵,古建筑,明,北京市海淀区,116.2877524,39.92812526
北京市,琉璃河大桥,古建筑,明,北京市房山区,116.023503,39.60314442
北京市,慈寿寺塔,古建筑,明,北京市海淀区,116.2876411,39.93157228
北京市,文天祥祠,古建筑,明至清,北京市东城区,116.4039609,39.93448011
北京市,普度寺,古建筑,清,北京市东城区,116.3984148,39.91203284
北京市,克勤郡王府,古建筑,清,北京市西城区,116.3630373,39.9031926
天津市,蓟县白塔,古建筑,辽至清,天津市蓟县,117.4016184,40.04462794
天津市,天后宫,古建筑,明至清,天津市南开区,117.1863585,39.14222263
天津市,天尊阁,古建筑,清,天津市宁河县,117.7521555,39.55734655
天津市,李纯祠堂,古建筑,清至民国,天津市南开区,117.1443439,39.13707444
内蒙古自治区,准格尔召,古建筑,明,内蒙古自治区鄂尔多斯市准格尔旗,110.1715923,39.60488207
内蒙古自治区,乌素图召,古建筑,清,内蒙古自治区呼和浩特市回民区,111.5835217,40.82990223
内蒙古自治区,席力图召及家庙,古建筑,清,内蒙古自治区呼和浩特市玉泉区,111.6492924,40.79961282
内蒙古自治区,奈曼蒙古王府,古建筑,清,内蒙古自治区通辽市奈曼旗,120.6569739,42.84331981
内蒙古自治区,寿因寺大殿,古建筑,清,内蒙古自治区通辽市库伦旗,121.8051995,42.73347725
内蒙古自治区,梵宗寺,古建筑,清,内蒙古自治区赤峰市翁牛特旗,118.9862431,42.96485082
内蒙古自治区,荟福寺,古建筑,清,内蒙古自治区赤峰市巴林右旗,118.6773148,43.52334554
内蒙古自治区,法轮寺,古建筑,清,内蒙古自治区赤峰市宁城县,118.8907695,41.7104616
内蒙古自治区,赤峰清真北大寺,古建筑,清,内蒙古自治区赤峰市红山区,118.9509231,42.27815384
内蒙古自治区,四子王旗王府,古建筑,清,内蒙古自治区乌兰察布市四子王旗,111.6996527,41.53156597
内蒙古自治区,巴丹吉林庙,古建筑,清,内蒙古自治区阿拉善盟阿拉善右旗,102.3648609,39.55112155
内蒙古自治区,沙日特莫图庙,古建筑,清,内蒙古自治区鄂尔多斯市杭锦旗,108.7309838,39.83227145
内蒙古自治区,呼和浩特清真大寺,古建筑,清至民国,内蒙古自治区呼和浩特市回民区,111.6483886,40.80786497
上海市,嘉定孔庙,古建筑,明至清,上海市嘉定区,121.2608549,31.37756362
广西壮族自治区,湘山寺塔群与石刻,古建筑,宋至清,广西壮族自治区桂林市全州县,111.0562457,25.93582818
广西壮族自治区,永宁州城城墙,古建筑,明,广西壮族自治区桂林市永福县,109.9786131,24.98279397
广西壮族自治区,大芦村古建筑群,古建筑,明至清,广西壮族自治区钦州市灵山县,109.3372938,22.45417107
广西壮族自治区,富川瑶族风雨桥群,古建筑,明至清,广西壮族自治区贺州市富川瑶族自治县,111.2683334,24.81960074
广西壮族自治区,伏波庙,古建筑,清,广西壮族自治区南宁市横县,109.2571343,22.6828102
广西壮族自治区,和里三王宫,古建筑,清,广西壮族自治区柳州市三江侗族自治县,109.4799018,25.74143053
广西壮族自治区,惠爱桥,古建筑,清,广西壮族自治区北海市合浦县,109.1894175,21.67538402
广西壮族自治区,西林岑氏家族建筑群,古建筑,清,广西壮族自治区百色市西林县,105.0907747,24.49257438
重庆市,独柏寺正殿,古建筑,元,重庆市潼南县,105.9574387,30.14339968
重庆市,重庆古城墙,古建筑,明,重庆市渝中区,106.5651984,29.55563074
重庆市,彭氏宗祠,古建筑,清,重庆市云阳县,108.7999924,30.86024451
重庆市,双桂堂,古建筑,清,重庆市梁平县,107.701667,30.60802296
西藏自治区,仲嘎曲德寺,古建筑,宋、明,西藏自治区山南地区隆子县,91.77192265,29.24022063
西藏自治区,拉隆寺,古建筑,明,西藏自治区山南地区洛扎县,90.70919225,28.37965314
西藏自治区,拉让宁巴,古建筑,明,西藏自治区拉萨市城关区,91.13258674,29.65195648
西藏自治区,昌都强巴林寺,古建筑,明,西藏自治区昌都地区昌都县,97.17690857,31.14412771
西藏自治区,邦达仓,古建筑,明至清,西藏自治区拉萨市城关区,91.13308049,29.65145626
西藏自治区,贡嘎曲德寺,古建筑,明至清,西藏自治区山南地区贡嘎县,90.81260808,29.26776046
西藏自治区,桑珠颇章,古建筑,清,西藏自治区拉萨市城关区,91.13890468,29.65752517
西藏自治区,帕巴寺,古建筑,清,西藏自治区日喀则地区吉隆县,85.29525539,28.85580067
西藏自治区,冲赛康,古建筑,清,西藏自治区拉萨市城关区,91.13275695,29.65386626
西藏自治区,拉鲁颇章,古建筑,清,西藏自治区拉萨市城关区,91.11620969,29.67098654
西藏自治区,喜德寺,古建筑,清,西藏自治区拉萨市城关区,91.12886832,29.6563017
西藏自治区,达杰林寺,古建筑,清至民国,西藏自治区山南地区乃东县,91.90422895,28.92936807
西藏自治区,门孜康,古建筑,1916年,西藏自治区拉萨市城关区,91.13890468,29.65752517
宁夏回族自治区,宏佛塔,古建筑,宋,宁夏回族自治区银川市贺兰县,106.4275851,38.57157121
宁夏回族自治区,康济寺塔,古建筑,宋、明,宁夏回族自治区吴忠市同心县,106.4768404,37.28108987
宁夏回族自治区,鸣沙洲塔,古建筑,明,宁夏回族自治区中卫市中宁县,105.8619004,37.54614658
宁夏回族自治区,银川玉皇阁,古建筑,清,宁夏回族自治区银川市兴庆区,106.2797421,38.4644778
宁夏回族自治区,纳家户清真寺,古建筑,清,宁夏回族自治区银川市永宁县,106.2372464,38.28252007
宁夏回族自治区,田州塔,古建筑,清,宁夏回族自治区石嘴山市平罗县,106.4764997,38.7503431
宁夏回族自治区,平罗玉皇阁,古建筑,清至民国,宁夏回族自治区石嘴山市平罗县,106.5402574,38.91074691
宁夏回族自治区,中卫高庙,古建筑,清至民国,宁夏回族自治区中卫市沙坡头区,105.1852857,37.51819078
新疆维吾尔自治区,巴仑台黄庙古建筑群,古建筑,清,新疆维吾尔自治区巴音郭楞蒙古自治州和静县,86.32345244,42.66830671
新疆维吾尔自治区,拜吐拉清真寺宣礼塔,古建筑,清,新疆维吾尔自治区伊犁哈萨克自治州伊宁市,81.32044395,43.91129383
新疆维吾尔自治区,哈纳喀及赛提喀玛勒清真寺宣礼塔,古建筑,清,新疆维吾尔自治区塔城地区塔城市,82.97576969,46.74781553
新疆维吾尔自治区,惠远钟鼓楼,古建筑,清,新疆维吾尔自治区伊犁哈萨克自治州霍城县,80.87187575,44.05269559
新疆维吾尔自治区,库车大寺,古建筑,清,新疆维吾尔自治区阿克苏地区库车县,82.9591706,41.71672956
新疆维吾尔自治区,纳达齐牛录关帝庙,古建筑,清,新疆维吾尔自治区伊犁州察布查尔县,81.14836603,43.83938677
新疆维吾尔自治区,莎车加满清真寺,古建筑,清,新疆维吾尔自治区喀什地区莎车县,77.24294866,38.41437532
新疆维吾尔自治区,伊宁陕西大寺,古建筑,清,新疆维吾尔自治区伊犁哈萨克自治州伊宁市,81.3295329,43.91094112
新疆维吾尔自治区,乌鲁木齐陕西大寺大殿,古建筑,清,新疆维吾尔自治区乌鲁木齐市天山区,87.61822007,43.7882306
内蒙古自治区,桌子山岩画群,石窟寺及石刻,新石器时代,内蒙古自治区鄂尔多斯市鄂托克旗、乌海市,106.9831496,39.63493857
内蒙古自治区,克什克腾岩画群,石窟寺及石刻,新石器时代至南北朝,内蒙古自治区赤峰市克什克腾旗,117.5390432,43.26282858
内蒙古自治区,曼德拉山岩画群,石窟寺及石刻,新石器时代至清,内蒙古自治区阿拉善盟阿拉善右旗,101.6649584,39.21558895
内蒙古自治区,广化寺造像,石窟寺及石刻,明至清,内蒙古自治区呼和浩特市土默特左旗,111.1571705,40.72811757
广西壮族自治区,百寿岩石刻,石窟寺及石刻,宋至民国,广西壮族自治区桂林市永福县,109.9786131,24.98279397
广西壮族自治区,会仙山摩崖石刻,石窟寺及石刻,宋至民国,广西壮族自治区河池市宜州市,108.6648306,24.50294665
重庆市,石门大佛寺摩崖造像,石窟寺及石刻,宋至元,重庆市江津市,106.0272423,29.10123138
重庆市,瞿塘峡摩崖石刻,石窟寺及石刻,南宋至民国,重庆市奉节县,109.4589912,31.02070543
重庆市,弹子石摩崖造像,石窟寺及石刻,元至清,重庆市南岸区,106.5875089,29.5833207
西藏自治区,其多山洞穴岩画,石窟寺及石刻,新石器时代至唐,西藏自治区那曲地区班戈县,90.00807279,31.39480446
新疆维吾尔自治区,康家石门子岩雕刻画,石窟寺及石刻,周,新疆维吾尔自治区昌吉回族自治州呼图壁县,86.34297944,43.83236619
新疆维吾尔自治区,伯西哈石窟,石窟寺及石刻,唐至宋,新疆维吾尔自治区吐鲁番地区吐鲁番市,89.18681296,42.94983161
北京市,东堂,近现代重要史迹及代表性建筑,清,北京市东城区,116.4101171,39.92695235
北京市,基督教中华圣公会教堂,近现代重要史迹及代表性建筑,清,北京市西城区,116.3669335,39.92000114
北京市,京张铁路南口段至八达岭段,近现代重要史迹及代表性建筑,清至民国,北京市昌平区、延庆县,115.9980636,40.35699144
北京市,通州近代学校建筑群,近现代重要史迹及代表性建筑,清至民国,北京市通州区,116.6505503,39.90884394
北京市,西交民巷近代银行建筑群,近现代重要史迹及代表性建筑,清至民国,北京市西城区,116.3791305,39.90066251
北京市,辅仁大学本部旧址,近现代重要史迹及代表性建筑,清至民国,北京市西城区,116.377205,39.93375057
北京市,盛新中学与佑贞女中旧址,近现代重要史迹及代表性建筑,民国,北京市西城区,116.3596546,39.91091174
北京市,四九一电台旧址,近现代重要史迹及代表性建筑,1918年,北京市朝阳区,116.5710599,39.89181352
北京市,李大钊旧居,近现代重要史迹及代表性建筑,1920～1924年,北京市西城区,116.3596546,39.91091174
北京市,长辛店二七大罢工旧址,近现代重要史迹及代表性建筑,1923年,北京市丰台区,116.2013631,39.82223153
北京市,基督教中华圣经会北京分会旧址,近现代重要史迹及代表性建筑,1928年,北京市东城区,116.3716583,39.91334435
北京市,北京大学地质学馆旧址,近现代重要史迹及代表性建筑,1935年,北京市东城区,116.2993743,39.9882081
北京市,焦庄户地道战遗址,近现代重要史迹及代表性建筑,1943年,北京市顺义区,116.8641478,40.23272285
北京市,梅兰芳旧居,近现代重要史迹及代表性建筑,1951～1961年,北京市西城区,116.3596546,39.91091174
天津市,北洋水师大沽船坞遗址,近现代重要史迹及代表性建筑,清,天津市塘沽区,117.6787941,38.97808794
天津市,塘沽火车站旧址,近现代重要史迹及代表性建筑,清,天津市塘沽区,117.6352501,39.02609923
天津市,北洋大学堂旧址,近现代重要史迹及代表性建筑,1902年,天津市红桥区,117.171893,39.17764162
天津市,马可?波罗广场建筑群,近现代重要史迹及代表性建筑,1908～1924年,天津市河北区,117.1923474,39.13340586
天津市,天津西站主楼,近现代重要史迹及代表性建筑,1910年,天津市红桥区,117.1572281,39.1569455
天津市,天津五大道近代建筑群,近现代重要史迹及代表性建筑,民国,天津市和平区,117.2068037,39.11187572
天津市,谦祥益绸缎庄旧址,近现代重要史迹及代表性建筑,1917年,天津市红桥区,117.1777679,39.14595622
天津市,黄海化学工业研究社旧址,近现代重要史迹及代表性建筑,1922年,天津市塘沽区,117.6648512,39.01499183
天津市,天津工商学院主楼旧址,近现代重要史迹及代表性建筑,1924年,天津市河西区,117.2021105,39.10830371
内蒙古自治区,呼和浩特天主教堂,近现代重要史迹及代表性建筑,1924年,内蒙古自治区呼和浩特市回民区,111.6467703,40.81074361
内蒙古自治区,侵华日军阿尔山要塞遗址,近现代重要史迹及代表性建筑,1935～1944年,内蒙古自治区兴安盟阿尔山市,119.937003,47.17555224
内蒙古自治区,巴彦汗日本毒气实验场遗址,近现代重要史迹及代表性建筑,1940年,内蒙古自治区呼伦贝尔市鄂温克族自治旗,119.747867,49.14464659
内蒙古自治区,中国共产党内蒙古工作委员会办公旧址,近现代重要史迹及代表性建筑,1947年,内蒙古自治区兴安盟乌兰浩特市,122.0587184,46.08088477
上海市,杨树浦水厂,近现代重要史迹及代表性建筑,1883年,上海市杨浦区,121.5226367,31.2545753
上海市,佘山天文台,近现代重要史迹及代表性建筑,1900年,上海市松江区,121.1869165,31.09581966
上海市,提篮桥监狱早期建筑,近现代重要史迹及代表性建筑,1903年,上海市虹口区,121.5060752,31.25915917
上海市,徐家汇天主堂,近现代重要史迹及代表性建筑,1910年,上海市徐汇区,121.4314716,31.19301434
